customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date
1596,2025-08-30,Standard,Annual,19.99,apple_pay,Asia,0,2025-12-10
1597,2024-06-22,Basic,Annual,9.99,paypal,North America,1,
1598,2023-02-07,Basic,Monthly,9.99,paypal,North America,1,
1599,2024-11-06,Standard,Annual,19.99,apple_pay,Europe,1,
1600,2025-05-29,Basic,Annual,9.99,paypal,North America,1,
1601,2024-04-04,Basic,Annual,9.99,credit_card,Asia,1,
1602,2023-02-25,Basic,Annual,9.99,bank_transfer,North America,1,
1603,2024-05-13,Standard,Monthly,19.99,credit_card,Asia,1,
1604,2023-12-23,Standard,Monthly,19.99,credit_card,Europe,1,
1605,2023-07-08,Basic,Monthly,9.99,credit_card,Asia,1,
1606,2025-06-20,Standard,Monthly,19.99,paypal,Europe,0,2025-12-27
1607,2024-10-03,Basic,Annual,9.99,paypal,Europe,1,
1608,2023-07-24,Standard,Monthly,19.99,bank_transfer,Asia,1,
1609,2023-02-17,Standard,Monthly,19.99,credit_card,North America,1,
1610,2023-03-10,Basic,Monthly,9.99,bank_transfer,North America,1,
1611,2023-04-04,Basic,Monthly,9.99,apple_pay,Asia,1,
1612,2024-06-16,Standard,Monthly,19.99,paypal,North America,0,2025-03-18
1613,2023-05-31,Basic,Monthly,9.99,apple_pay,Europe,1,
1614,2023-10-18,Premium,Annual,39.99,paypal,North America,1,
1615,2023-11-09,Premium,Monthly,39.99,credit_card,Europe,1,
1616,2024-05-07,Basic,Annual,9.99,credit_card,Asia,1,
1617,2025-06-06,Standard,Annual,19.99,credit_card,Europe,1,
1618,2024-04-26,Premium,Annual,39.99,credit_card,Europe,0,2025-02-09
1619,2025-08-16,Basic,Monthly,9.99,bank_transfer,North America,1,
1620,2023-09-09,Standard,Annual,19.99,credit_card,Europe,1,
1621,2025-04-04,Premium,Annual,39.99,paypal,Europe,1,
1622,2023-06-28,Premium,Annual,39.99,paypal,North America,1,
1623,2025-07-05,Basic,Monthly,9.99,paypal,Asia,1,
1624,2023-06-08,Basic,Monthly,9.99,credit_card,Europe,1,
1625,2024-07-16,Standard,Monthly,19.99,bank_transfer,Europe,0,2025-06-13
1626,2024-09-27,Basic,Monthly,9.99,bank_transfer,North America,0,2025-08-03
1627,2025-10-12,Basic,Monthly,9.99,apple_pay,Oceania,1,
1628,2023-10-18,Premium,Monthly,39.99,credit_card,Asia,1,
1629,2023-12-13,Standard,Monthly,19.99,credit_card,Asia,1,
1630,2024-10-05,Basic,Annual,9.99,bank_transfer,Europe,1,
1631,2023-01-02,Basic,Monthly,9.99,credit_card,North America,0,2025-04-13
1632,2024-11-29,Standard,Annual,19.99,credit_card,South America,1,
1633,2023-04-14,Basic,Annual,9.99,paypal,North America,1,
1634,2025-04-24,Premium,Annual,39.99,credit_card,North America,1,
1635,2024-08-20,Basic,Annual,9.99,credit_card,Asia,1,
1636,2024-05-21,Standard,Monthly,19.99,credit_card,Oceania,1,
1637,2023-05-16,Basic,Monthly,9.99,apple_pay,Asia,1,
1638,2025-01-24,Basic,Monthly,9.99,credit_card,North America,1,
1639,2023-03-04,Basic,Monthly,9.99,credit_card,Europe,1,
1640,2024-08-08,Basic,Monthly,9.99,apple_pay,North America,1,
1641,2024-03-05,Basic,Monthly,9.99,paypal,Asia,1,
1642,2023-09-21,Premium,Monthly,39.99,credit_card,Europe,1,
1643,2025-01-13,Standard,Monthly,19.99,credit_card,Asia,0,2025-05-17
1644,2024-12-12,Basic,Monthly,9.99,credit_card,Asia,0,2025-12-16
1645,2023-10-13,Standard,Monthly,19.99,bank_transfer,North America,1,
1646,2025-02-24,Basic,Annual,9.99,paypal,Europe,1,
1647,2024-08-23,Premium,Monthly,39.99,paypal,Europe,1,
1648,2024-09-11,Basic,Annual,9.99,credit_card,North America,1,
1649,2024-04-15,Basic,Monthly,9.99,apple_pay,Europe,0,2025-07-11
1650,2023-07-08,Premium,Monthly,39.99,credit_card,Europe,1,
1651,2024-10-11,Basic,Annual,9.99,bank_transfer,Asia,1,
1652,2023-04-19,Premium,Monthly,39.99,credit_card,North America,1,
1653,2024-12-16,Standard,Monthly,19.99,apple_pay,North America,0,2025-10-24
1654,2023-01-31,Basic,Monthly,9.99,credit_card,Europe,0,2024-05-07
1655,2024-09-10,Basic,Annual,9.99,apple_pay,Asia,1,
1656,2024-02-23,Premium,Annual,39.99,credit_card,Europe,1,
1657,2023-08-25,Standard,Monthly,19.99,paypal,North America,0,2024-10-02
1658,2023-12-21,Premium,Annual,39.99,credit_card,North America,1,
1659,2023-08-07,Basic,Monthly,9.99,bank_transfer,Europe,1,
1660,2024-08-18,Standard,Annual,19.99,credit_card,Europe,1,
1661,2023-03-07,Premium,Monthly,39.99,credit_card,North America,1,
1662,2024-02-05,Standard,Annual,19.99,apple_pay,South America,1,
1663,2024-04-05,Basic,Monthly,9.99,apple_pay,Europe,1,
1664,2025-10-12,Standard,Annual,19.99,paypal,Europe,1,
1665,2024-04-10,Basic,Monthly,9.99,credit_card,Europe,0,2025-04-12
1666,2024-04-30,Basic,Monthly,9.99,credit_card,North America,1,
1667,2024-04-14,Basic,Annual,9.99,credit_card,South America,1,
1668,2024-02-09,Basic,Annual,9.99,bank_transfer,North America,1,
1669,2025-03-17,Premium,Annual,39.99,credit_card,Asia,1,
1670,2023-02-02,Premium,Monthly,39.99,credit_card,South America,1,
1671,2023-11-27,Standard,Monthly,19.99,apple_pay,Europe,1,
1672,2024-05-15,Standard,Monthly,19.99,apple_pay,Oceania,1,
1673,2025-06-27,Standard,Monthly,19.99,bank_transfer,Europe,1,
1674,2023-03-07,Premium,Monthly,39.99,bank_transfer,South America,1,
1675,2025-09-24,Standard,Annual,19.99,apple_pay,North America,1,
1676,2023-09-28,Premium,Annual,39.99,credit_card,North America,1,
1677,2023-03-27,Basic,Annual,9.99,credit_card,North America,1,
1678,2023-09-28,Premium,Monthly,39.99,credit_card,Europe,1,
1679,2025-01-07,Basic,Monthly,9.99,bank_transfer,Europe,1,
1680,2024-08-26,Basic,Annual,9.99,credit_card,South America,1,
1681,2023-01-12,Standard,Monthly,19.99,bank_transfer,Europe,0,2025-04-20
1682,2024-05-21,Basic,Annual,9.99,paypal,Europe,1,
1683,2023-05-18,Basic,Monthly,9.99,credit_card,North America,1,
1684,2024-04-12,Standard,Monthly,19.99,credit_card,Asia,1,
1685,2025-07-27,Premium,Monthly,39.99,bank_transfer,Europe,1,
1686,2025-01-08,Basic,Monthly,9.99,credit_card,Europe,1,
1687,2023-12-27,Basic,Monthly,9.99,paypal,South America,1,
1688,2025-10-27,Basic,Annual,9.99,credit_card,North America,0,2025-12-15
1689,2024-11-02,Basic,Monthly,9.99,credit_card,Oceania,1,
1690,2023-08-15,Premium,Monthly,39.99,credit_card,North America,1,
1691,2023-10-15,Basic,Monthly,9.99,paypal,North America,0,2024-06-02
1692,2023-07-08,Basic,Monthly,9.99,credit_card,Asia,0,2024-07-04
1693,2025-04-26,Premium,Monthly,39.99,credit_card,North America,1,
1694,2023-10-18,Premium,Monthly,39.99,credit_card,South America,1,
1695,2023-04-20,Basic,Annual,9.99,bank_transfer,South America,1,
1696,2024-03-10,Standard,Annual,19.99,paypal,North America,0,2025-04-19
1697,2024-01-30,Basic,Monthly,9.99,apple_pay,Europe,0,2025-05-18
1698,2024-10-31,Basic,Monthly,9.99,paypal,Europe,1,
1699,2025-03-21,Basic,Monthly,9.99,credit_card,Asia,1,
1700,2025-06-30,Basic,Monthly,9.99,paypal,Europe,1,
1701,2024-12-11,Standard,Annual,19.99,credit_card,North America,1,
1702,2025-05-24,Basic,Monthly,9.99,bank_transfer,North America,1,
1703,2023-06-22,Standard,Monthly,19.99,credit_card,North America,1,
1704,2023-10-20,Basic,Annual,9.99,credit_card,Asia,1,
1705,2025-07-06,Basic,Annual,9.99,paypal,North America,0,2025-12-04
1706,2023-06-01,Standard,Annual,19.99,credit_card,North America,1,
1707,2024-06-11,Standard,Annual,19.99,credit_card,North America,1,
1708,2023-10-21,Basic,Monthly,9.99,credit_card,North America,1,
1709,2024-03-31,Basic,Monthly,9.99,credit_card,Europe,1,
1710,2025-09-12,Basic,Monthly,9.99,credit_card,South America,0,2025-11-09
1711,2023-09-12,Basic,Monthly,9.99,credit_card,North America,1,
1712,2025-07-29,Basic,Annual,9.99,credit_card,Oceania,1,
1713,2023-12-15,Basic,Annual,9.99,credit_card,North America,1,
1714,2024-04-09,Standard,Annual,19.99,paypal,Europe,1,
1715,2024-06-16,Premium,Annual,39.99,bank_transfer,Europe,1,
1716,2025-02-05,Basic,Monthly,9.99,paypal,Europe,0,2025-12-01
1717,2025-07-16,Basic,Monthly,9.99,paypal,North America,1,
1718,2025-07-23,Standard,Annual,19.99,credit_card,North America,0,2025-11-25
1719,2023-02-05,Premium,Monthly,39.99,apple_pay,Europe,0,2024-09-22
1720,2024-06-28,Basic,Monthly,9.99,paypal,North America,0,2025-07-24
1721,2025-05-28,Basic,Monthly,9.99,paypal,Asia,1,
1722,2025-09-03,Basic,Monthly,9.99,credit_card,North America,1,
1723,2023-05-13,Standard,Annual,19.99,credit_card,North America,1,
1724,2023-07-01,Basic,Monthly,9.99,apple_pay,North America,1,
1725,2025-01-24,Premium,Monthly,39.99,credit_card,North America,0,2025-12-21
1726,2024-11-28,Premium,Monthly,39.99,paypal,North America,1,
1727,2023-12-30,Standard,Monthly,19.99,credit_card,North America,1,
1728,2023-07-06,Basic,Monthly,9.99,credit_card,Asia,1,
1729,2024-08-15,Premium,Annual,39.99,credit_card,Oceania,1,
1730,2024-09-10,Basic,Monthly,9.99,paypal,Europe,1,
1731,2023-12-02,Basic,Monthly,9.99,credit_card,Asia,1,
1732,2024-10-04,Standard,Annual,19.99,paypal,Asia,1,
1733,2023-03-02,Standard,Monthly,19.99,credit_card,Europe,1,
1734,2024-06-12,Basic,Annual,9.99,credit_card,North America,1,
1735,2023-10-16,Standard,Monthly,19.99,credit_card,Asia,1,
1736,2024-06-07,Basic,Monthly,9.99,credit_card,North America,1,
1737,2025-10-06,Standard,Monthly,19.99,bank_transfer,Oceania,1,
1738,2025-08-28,Standard,Monthly,19.99,credit_card,North America,0,2025-12-23
1739,2025-09-12,Basic,Monthly,9.99,credit_card,Asia,1,
1740,2023-10-03,Premium,Annual,39.99,credit_card,North America,0,2024-05-02
1741,2025-08-09,Basic,Monthly,9.99,bank_transfer,Asia,1,
1742,2023-08-26,Standard,Monthly,19.99,paypal,North America,1,
1743,2024-05-13,Basic,Annual,9.99,credit_card,North America,0,2025-12-20
1744,2025-05-09,Basic,Monthly,9.99,apple_pay,Europe,1,
1745,2025-03-12,Standard,Monthly,19.99,paypal,South America,1,
1746,2024-12-24,Premium,Monthly,39.99,credit_card,Oceania,1,
1747,2024-08-28,Basic,Monthly,9.99,apple_pay,Europe,1,
1748,2025-03-08,Basic,Annual,9.99,credit_card,South America,1,
1749,2023-08-26,Standard,Annual,19.99,paypal,Europe,0,2024-04-28
1750,2023-12-30,Basic,Monthly,9.99,credit_card,North America,1,
1751,2023-08-06,Basic,Monthly,9.99,bank_transfer,North America,1,
1752,2025-09-26,Basic,Monthly,9.99,paypal,North America,1,
1753,2023-05-25,Standard,Monthly,19.99,credit_card,Oceania,1,
1754,2024-09-11,Premium,Monthly,39.99,credit_card,North America,1,
1755,2025-05-27,Standard,Monthly,19.99,paypal,Asia,1,
1756,2023-04-06,Premium,Annual,39.99,credit_card,North America,1,
1757,2025-03-20,Standard,Annual,19.99,credit_card,North America,1,
1758,2023-08-11,Standard,Monthly,19.99,credit_card,North America,1,
1759,2024-08-21,Standard,Monthly,19.99,credit_card,North America,1,
1760,2023-01-22,Basic,Annual,9.99,credit_card,North America,1,
1761,2023-01-07,Standard,Monthly,19.99,credit_card,North America,0,2024-05-22
1762,2024-05-09,Standard,Annual,19.99,credit_card,North America,1,
1763,2023-03-03,Basic,Annual,9.99,credit_card,Europe,1,
1764,2023-12-04,Basic,Annual,9.99,credit_card,Europe,1,
1765,2025-05-18,Basic,Monthly,9.99,credit_card,Europe,1,
1766,2023-08-23,Premium,Annual,39.99,credit_card,Europe,1,
1767,2024-09-09,Basic,Monthly,9.99,credit_card,North America,1,
1768,2023-06-21,Standard,Monthly,19.99,credit_card,Europe,1,
1769,2025-09-09,Basic,Annual,9.99,bank_transfer,Europe,1,
1770,2024-12-24,Standard,Annual,19.99,bank_transfer,Europe,1,
1771,2024-05-26,Standard,Monthly,19.99,bank_transfer,North America,1,
1772,2025-03-23,Standard,Monthly,19.99,credit_card,Europe,1,
1773,2024-12-21,Premium,Annual,39.99,credit_card,North America,1,
1774,2024-02-23,Standard,Monthly,19.99,credit_card,North America,1,
1775,2024-01-15,Standard,Annual,19.99,bank_transfer,North America,1,
1776,2023-08-15,Basic,Monthly,9.99,paypal,North America,1,
1777,2023-10-06,Standard,Monthly,19.99,credit_card,North America,1,
1778,2023-06-12,Standard,Monthly,19.99,apple_pay,North America,1,
1779,2023-01-02,Basic,Monthly,9.99,credit_card,Europe,1,
1780,2023-11-15,Premium,Monthly,39.99,apple_pay,North America,1,
1781,2025-08-23,Premium,Annual,39.99,credit_card,Asia,1,
1782,2024-03-11,Basic,Monthly,9.99,apple_pay,North America,0,2025-06-15
1783,2024-12-15,Premium,Monthly,39.99,paypal,Europe,1,
1784,2023-10-09,Premium,Monthly,39.99,credit_card,Europe,1,
1785,2024-08-14,Basic,Annual,9.99,credit_card,Europe,1,
1786,2023-05-06,Basic,Monthly,9.99,paypal,North America,0,2025-04-20
1787,2023-08-31,Basic,Monthly,9.99,credit_card,South America,1,
1788,2025-09-16,Standard,Monthly,19.99,credit_card,Europe,1,
1789,2023-06-07,Basic,Annual,9.99,paypal,Europe,1,
1790,2025-05-03,Standard,Monthly,19.99,credit_card,North America,1,
1791,2023-10-29,Standard,Annual,19.99,paypal,Europe,1,
1792,2024-02-08,Premium,Annual,39.99,credit_card,South America,1,
1793,2023-02-09,Standard,Monthly,19.99,credit_card,North America,1,
1794,2024-07-20,Standard,Monthly,19.99,paypal,North America,1,
1795,2023-05-05,Basic,Monthly,9.99,credit_card,North America,1,
1796,2024-03-10,Premium,Monthly,39.99,apple_pay,Europe,0,2025-06-17
1797,2023-03-31,Standard,Monthly,19.99,credit_card,Europe,1,
1798,2025-04-01,Basic,Monthly,9.99,credit_card,North America,1,
1799,2024-10-17,Basic,Monthly,9.99,paypal,Europe,1,
1800,2023-10-11,Premium,Annual,39.99,bank_transfer,North America,1,
1801,2024-03-11,Basic,Monthly,9.99,credit_card,Europe,1,
1802,2025-04-28,Standard,Monthly,19.99,bank_transfer,North America,1,
1803,2025-09-12,Premium,Monthly,39.99,apple_pay,North America,1,
1804,2025-06-21,Basic,Annual,9.99,credit_card,Europe,1,
1805,2025-05-27,Basic,Monthly,9.99,credit_card,North America,1,
1806,2023-01-11,Basic,Monthly,9.99,credit_card,North America,1,
1807,2025-01-17,Premium,Monthly,39.99,paypal,South America,1,
1808,2024-01-22,Basic,Annual,9.99,bank_transfer,Asia,1,
1809,2023-12-11,Standard,Monthly,19.99,paypal,Asia,0,2025-12-27
1810,2024-11-05,Standard,Annual,19.99,bank_transfer,Asia,1,
1811,2023-05-17,Standard,Annual,19.99,paypal,South America,1,
1812,2023-01-01,Standard,Monthly,19.99,credit_card,North America,0,2024-08-05
1813,2024-01-17,Basic,Monthly,9.99,credit_card,Asia,1,
1814,2025-07-23,Premium,Annual,39.99,paypal,Asia,1,
1815,2025-06-22,Standard,Monthly,19.99,bank_transfer,North America,1,
1816,2023-07-15,Standard,Monthly,19.99,paypal,North America,1,
1817,2023-08-22,Basic,Monthly,9.99,credit_card,North America,1,
1818,2025-09-14,Premium,Monthly,39.99,credit_card,Europe,1,
1819,2025-04-12,Basic,Monthly,9.99,apple_pay,Europe,1,
1820,2024-04-08,Premium,Monthly,39.99,credit_card,Asia,1,
1821,2025-09-01,Standard,Monthly,19.99,credit_card,North America,1,
1822,2025-08-12,Basic,Monthly,9.99,apple_pay,Asia,1,
1823,2024-07-16,Premium,Monthly,39.99,credit_card,North America,1,
1824,2024-02-17,Standard,Monthly,19.99,credit_card,Europe,0,2025-01-17
1825,2023-01-28,Standard,Annual,19.99,credit_card,North America,1,
1826,2024-05-21,Standard,Monthly,19.99,credit_card,Asia,1,
1827,2024-04-08,Standard,Monthly,19.99,credit_card,Asia,0,2025-11-25
1828,2024-03-11,Standard,Monthly,19.99,credit_card,Europe,1,
1829,2023-11-04,Basic,Monthly,9.99,apple_pay,Europe,1,
1830,2025-03-14,Basic,Monthly,9.99,credit_card,Asia,1,
1831,2023-11-07,Basic,Monthly,9.99,apple_pay,North America,1,
1832,2023-01-31,Basic,Monthly,9.99,credit_card,Europe,1,
1833,2023-01-06,Basic,Monthly,9.99,apple_pay,Asia,1,
1834,2025-07-10,Premium,Annual,39.99,paypal,North America,1,
1835,2025-08-18,Basic,Monthly,9.99,credit_card,Europe,1,
1836,2023-01-29,Basic,Annual,9.99,paypal,North America,1,
1837,2024-08-19,Standard,Monthly,19.99,paypal,North America,1,
1838,2023-02-12,Standard,Monthly,19.99,paypal,North America,1,
1839,2024-01-17,Standard,Monthly,19.99,credit_card,North America,1,
1840,2025-06-01,Premium,Annual,39.99,bank_transfer,North America,1,
1841,2023-12-15,Standard,Monthly,19.99,credit_card,Asia,1,
1842,2024-08-22,Standard,Annual,19.99,bank_transfer,Asia,1,
1843,2024-09-29,Basic,Monthly,9.99,credit_card,Europe,1,
1844,2024-07-26,Standard,Monthly,19.99,bank_transfer,Asia,1,
1845,2024-05-07,Premium,Annual,39.99,credit_card,Oceania,0,2024-10-11
1846,2024-01-20,Standard,Monthly,19.99,credit_card,Europe,1,
1847,2025-02-11,Standard,Monthly,19.99,bank_transfer,North America,1,
1848,2024-04-06,Basic,Annual,9.99,credit_card,North America,1,
1849,2025-06-08,Premium,Monthly,39.99,paypal,North America,1,
1850,2025-10-20,Basic,Monthly,9.99,credit_card,North America,1,
1851,2024-01-15,Basic,Monthly,9.99,credit_card,Europe,1,
1852,2023-09-08,Standard,Annual,19.99,paypal,Europe,1,
1853,2025-08-29,Basic,Monthly,9.99,bank_transfer,North America,1,
1854,2023-12-04,Basic,Monthly,9.99,credit_card,Oceania,1,
1855,2024-05-26,Standard,Annual,19.99,paypal,North America,0,2025-01-24
1856,2024-02-14,Premium,Monthly,39.99,paypal,South America,0,2024-10-30
1857,2025-07-10,Premium,Monthly,39.99,credit_card,Oceania,1,
1858,2023-09-01,Standard,Annual,19.99,bank_transfer,Europe,1,
1859,2023-05-12,Standard,Monthly,19.99,credit_card,North America,0,2025-07-11
1860,2023-11-17,Premium,Annual,39.99,credit_card,North America,1,
1861,2023-09-03,Standard,Monthly,19.99,paypal,North America,1,
1862,2023-03-23,Basic,Monthly,9.99,bank_transfer,North America,0,2024-06-30
1863,2023-04-30,Basic,Annual,9.99,paypal,Europe,0,2025-04-24
1864,2025-01-04,Premium,Monthly,39.99,paypal,North America,1,
1865,2024-04-13,Basic,Monthly,9.99,paypal,North America,1,
1866,2024-07-23,Standard,Annual,19.99,credit_card,North America,1,
1867,2025-06-04,Premium,Monthly,39.99,paypal,North America,1,
1868,2024-12-12,Standard,Monthly,19.99,apple_pay,Europe,1,
1869,2025-04-20,Basic,Annual,9.99,paypal,Europe,1,
1870,2023-01-04,Basic,Monthly,9.99,credit_card,North America,1,
1871,2025-04-28,Basic,Monthly,9.99,credit_card,Europe,1,
1872,2023-10-22,Basic,Monthly,9.99,credit_card,Europe,1,
1873,2023-10-11,Premium,Monthly,39.99,bank_transfer,Asia,1,
1874,2023-06-22,Basic,Annual,9.99,credit_card,Asia,1,
1875,2024-05-29,Basic,Monthly,9.99,apple_pay,North America,1,
1876,2024-02-13,Basic,Monthly,9.99,credit_card,Europe,1,
1877,2023-01-11,Basic,Monthly,9.99,credit_card,South America,0,2025-05-22
1878,2025-05-26,Basic,Monthly,9.99,credit_card,Asia,1,
1879,2024-12-12,Standard,Monthly,19.99,bank_transfer,North America,1,
1880,2024-03-27,Standard,Annual,19.99,bank_transfer,North America,1,
1881,2024-04-16,Basic,Monthly,9.99,credit_card,North America,0,2025-03-13
1882,2023-11-07,Standard,Annual,19.99,paypal,North America,1,
1883,2023-03-09,Basic,Monthly,9.99,paypal,Europe,1,
1884,2023-05-04,Premium,Monthly,39.99,apple_pay,South America,1,
1885,2025-10-30,Basic,Monthly,9.99,credit_card,North America,1,
1886,2025-09-02,Standard,Annual,19.99,apple_pay,Europe,1,
1887,2025-02-05,Premium,Annual,39.99,paypal,North America,0,2025-11-13
1888,2024-04-16,Premium,Monthly,39.99,credit_card,North America,1,
1889,2024-08-11,Standard,Monthly,19.99,bank_transfer,Europe,1,
1890,2025-01-17,Standard,Monthly,19.99,bank_transfer,North America,1,
1891,2023-05-16,Basic,Annual,9.99,credit_card,North America,1,
1892,2025-08-12,Basic,Monthly,9.99,credit_card,North America,1,
1893,2024-10-04,Basic,Monthly,9.99,paypal,Europe,1,
1894,2023-12-25,Standard,Annual,19.99,paypal,North America,1,
1895,2023-06-11,Standard,Monthly,19.99,credit_card,South America,0,2024-06-29
1896,2025-08-29,Standard,Annual,19.99,paypal,South America,1,
1897,2024-07-18,Basic,Annual,9.99,credit_card,North America,1,
1898,2025-02-18,Basic,Annual,9.99,paypal,Asia,0,2025-10-17
1899,2023-02-05,Basic,Annual,9.99,paypal,Asia,1,
1900,2024-05-19,Basic,Monthly,9.99,paypal,South America,1,
1901,2023-10-19,Basic,Annual,9.99,credit_card,Europe,1,
1902,2025-05-16,Basic,Monthly,9.99,credit_card,South America,1,
1903,2025-10-04,Premium,Monthly,39.99,credit_card,Europe,1,
1904,2025-08-08,Standard,Annual,19.99,credit_card,North America,1,
1905,2023-03-14,Basic,Monthly,9.99,paypal,South America,0,2024-10-03
1906,2023-04-26,Standard,Monthly,19.99,credit_card,North America,1,
1907,2023-09-20,Basic,Monthly,9.99,credit_card,Oceania,1,
1908,2024-08-07,Premium,Monthly,39.99,credit_card,Europe,1,
1909,2024-09-11,Basic,Monthly,9.99,credit_card,North America,1,
1910,2024-09-09,Standard,Monthly,19.99,credit_card,Europe,1,
1911,2024-05-28,Premium,Annual,39.99,credit_card,Europe,1,
1912,2023-02-17,Basic,Monthly,9.99,credit_card,Asia,1,
1913,2023-04-02,Basic,Annual,9.99,paypal,South America,1,
1914,2023-06-30,Standard,Monthly,19.99,credit_card,Asia,1,
1915,2025-05-21,Standard,Monthly,19.99,apple_pay,Asia,1,
1916,2023-08-17,Standard,Annual,19.99,paypal,Europe,1,
1917,2025-01-22,Basic,Annual,9.99,apple_pay,Europe,0,2025-09-12
1918,2023-12-12,Standard,Monthly,19.99,credit_card,Europe,1,
1919,2023-12-11,Basic,Monthly,9.99,bank_transfer,North America,0,2024-12-15
1920,2025-07-06,Basic,Annual,9.99,credit_card,Europe,1,
1921,2025-01-28,Standard,Annual,19.99,credit_card,South America,1,
1922,2024-02-25,Standard,Monthly,19.99,credit_card,North America,1,
1923,2023-11-10,Basic,Annual,9.99,credit_card,Europe,1,
1924,2023-12-11,Basic,Monthly,9.99,credit_card,Europe,1,
1925,2023-01-22,Basic,Monthly,9.99,credit_card,Asia,1,
1926,2025-04-10,Standard,Monthly,19.99,paypal,South America,1,
1927,2025-01-04,Standard,Annual,19.99,bank_transfer,Europe,1,
1928,2025-08-22,Standard,Monthly,19.99,credit_card,Asia,0,2025-10-26
1929,2024-09-10,Basic,Monthly,9.99,credit_card,Europe,0,2025-07-10
1930,2023-07-06,Standard,Annual,19.99,credit_card,North America,1,
1931,2024-12-31,Premium,Monthly,39.99,credit_card,Asia,1,
1932,2024-01-06,Standard,Annual,19.99,credit_card,North America,1,
1933,2023-05-25,Basic,Annual,9.99,credit_card,Asia,1,
1934,2023-11-12,Basic,Monthly,9.99,bank_transfer,North America,1,
1935,2023-06-04,Basic,Annual,9.99,credit_card,Europe,1,
1936,2024-02-04,Standard,Monthly,19.99,credit_card,North America,1,
1937,2024-09-07,Basic,Annual,9.99,credit_card,North America,0,2025-08-21
1938,2024-11-29,Basic,Monthly,9.99,credit_card,Europe,0,2025-05-26
1939,2024-07-04,Basic,Monthly,9.99,credit_card,Asia,0,2025-04-26
1940,2023-10-02,Standard,Monthly,19.99,credit_card,Asia,1,
1941,2023-02-02,Basic,Monthly,9.99,credit_card,Europe,0,2023-10-27
1942,2025-01-31,Premium,Monthly,39.99,paypal,Europe,1,
1943,2023-03-12,Basic,Monthly,9.99,credit_card,South America,1,
1944,2023-05-18,Basic,Annual,9.99,paypal,North America,1,
1945,2025-01-30,Premium,Annual,39.99,credit_card,Europe,1,
1946,2024-08-03,Basic,Monthly,9.99,paypal,Asia,0,2025-11-12
1947,2025-01-08,Basic,Monthly,9.99,paypal,North America,1,
1948,2025-05-23,Premium,Monthly,39.99,paypal,Oceania,1,
1949,2024-05-22,Premium,Monthly,39.99,credit_card,Europe,1,
1950,2024-08-16,Standard,Annual,19.99,apple_pay,North America,1,
1951,2025-04-25,Standard,Monthly,19.99,credit_card,Asia,1,
1952,2024-03-24,Basic,Monthly,9.99,paypal,South America,1,
1953,2023-09-29,Basic,Monthly,9.99,apple_pay,North America,1,
1954,2025-10-07,Basic,Annual,9.99,credit_card,Europe,1,
1955,2025-08-30,Standard,Monthly,19.99,bank_transfer,South America,1,
1956,2023-06-06,Premium,Monthly,39.99,paypal,Asia,1,
1957,2025-06-09,Standard,Monthly,19.99,credit_card,Europe,1,
1958,2023-08-06,Standard,Annual,19.99,apple_pay,North America,1,
1959,2025-04-04,Standard,Monthly,19.99,credit_card,Europe,1,
1960,2025-01-09,Basic,Annual,9.99,paypal,Asia,1,
1961,2023-10-16,Standard,Annual,19.99,credit_card,North America,1,
1962,2023-02-22,Basic,Monthly,9.99,paypal,Europe,1,
1963,2024-11-02,Standard,Annual,19.99,credit_card,North America,1,
1964,2024-12-02,Standard,Monthly,19.99,paypal,Asia,1,
1965,2023-02-10,Basic,Monthly,9.99,credit_card,Asia,0,2024-09-03
1966,2024-10-07,Standard,Annual,19.99,credit_card,North America,1,
1967,2024-09-06,Basic,Monthly,9.99,bank_transfer,Asia,1,
1968,2023-10-26,Standard,Monthly,19.99,credit_card,North America,1,
1969,2025-08-29,Premium,Monthly,39.99,credit_card,Europe,1,
1970,2023-04-22,Premium,Monthly,39.99,credit_card,Asia,1,
1971,2024-02-10,Premium,Monthly,39.99,paypal,North America,1,
1972,2023-05-30,Basic,Monthly,9.99,bank_transfer,North America,1,
1973,2023-04-27,Standard,Monthly,19.99,paypal,Asia,1,
1974,2024-02-06,Standard,Monthly,19.99,credit_card,Asia,1,
1975,2024-09-13,Premium,Monthly,39.99,credit_card,North America,1,
1976,2023-06-24,Basic,Monthly,9.99,bank_transfer,Europe,0,2025-04-04
1977,2023-04-25,Basic,Monthly,9.99,credit_card,North America,0,2024-09-08
1978,2023-06-18,Basic,Monthly,9.99,credit_card,Europe,1,
1979,2023-03-13,Premium,Annual,39.99,credit_card,North America,1,
1980,2024-11-08,Standard,Monthly,19.99,paypal,Oceania,0,2025-03-15
1981,2023-07-27,Basic,Monthly,9.99,credit_card,North America,1,
1982,2025-10-06,Standard,Monthly,19.99,apple_pay,Europe,1,
1983,2025-05-09,Basic,Annual,9.99,bank_transfer,North America,1,
1984,2024-01-24,Standard,Monthly,19.99,credit_card,Asia,1,
1985,2023-02-21,Standard,Annual,19.99,credit_card,Europe,1,
1986,2025-01-14,Standard,Monthly,19.99,credit_card,Asia,1,
1987,2024-07-13,Standard,Monthly,19.99,bank_transfer,North America,0,2025-06-27
1988,2023-04-08,Standard,Monthly,19.99,credit_card,North America,1,
1989,2024-09-01,Standard,Annual,19.99,credit_card,Asia,1,
