customer_id,total_logins,logins_last_30d,logins_prev_30d,engagement_trend,avg_session_minutes,session_minutes_trend,active_days,days_since_last_activity,total_purchases,purchases_last_30d,purchases_prev_30d,purchase_frequency,purchase_frequency_trend,avg_order_value,total_spend,spend_trend,distinct_product_categories,activity_gap_std,coefficient_of_variation_sessions,active_weeks_ratio,tenure_months,recency_days,support_tickets_count,late_or_missed_payments,plan_type,contract_type,monthly_fee,payment_method,region,churn
91,622,16.0,18,-0.10526315789473684,39.60112540192926,-0.10566860465116286,657,3,125.0,2.0,5.0,3.922680412371134,-0.5,32.700720000000004,4087.59,-0.9352702562146794,6,0.8556587134616928,0.24403145076911004,1.0,31.865965834428383,3,3.0,0,Standard,Monthly,19.99,apple_pay,Europe,0
92,205,9.0,12,-0.23076923076923078,36.35951219512195,-0.08237105465742882,238,2,55.0,2.0,3.0,3.02202166064982,-0.25,35.91981818181818,1975.59,-0.24549109707064912,6,1.7344748660213027,0.2267727743790255,1.0,18.199737187910642,2,4.0,0,Standard,Annual,19.99,bank_transfer,Asia,0
93,96,18.0,20,-0.09523809523809523,16.547916666666666,-0.11353170386114063,100,3,17.0,1.0,2.0,3.0261988304093568,-0.3333333333333333,42.67941176470588,725.55,-0.8424319368034984,6,1.0166618510181273,0.28704667570465864,0.9824561403508772,5.617608409986859,3,0.0,0,Basic,Monthly,9.99,paypal,Oceania,0
94,346,11.0,12,-0.07692307692307693,29.141907514450867,-0.09563048416551603,403,4,93.0,4.0,2.0,2.6212222222222223,0.6666666666666666,39.88505376344086,3709.31,9.775358733300344,6,2.032772336653289,0.24124036723868997,0.9592592592592593,35.4796320630749,4,9.0,0,Standard,Monthly,19.99,credit_card,North America,0
95,76,13.0,20,-0.3333333333333333,36.21973684210526,-0.15332726329289922,77,8,10.0,0.0,3.0,2.5796610169491525,-0.75,13.906,139.06,0.0,6,0.7553319242488521,0.29272271245165365,1.0,3.876478318002628,8,1.0,0,Premium,Monthly,39.99,apple_pay,Europe,1
96,33,11.0,15,-0.25,15.096969696969696,-0.26828007032785184,34,1,1.0,0.0,0.0,0.42277777777777775,0.0,5.85,5.85,0.0,6,1.5435594441341605,0.3103966464336752,1.0,2.3653088042049935,1,2.0,0,Premium,Annual,39.99,bank_transfer,North America,1
97,515,16.0,18,-0.10526315789473684,16.10601941747573,-0.17958515283842813,546,1,108.0,3.0,4.0,3.980048426150121,-0.2,35.533796296296295,3837.65,-0.3127615062761506,6,0.8954259554324799,0.2503480913561507,1.0,27.135348226018397,1,14.0,0,Standard,Annual,19.99,bank_transfer,Asia,0
98,346,17.0,15,0.125,28.4121387283237,-0.07912352121526729,403,1,106.0,5.0,3.0,3.9063438256658594,0.5,41.18679245283019,4365.8,1.15566117806824,6,1.4609659164962259,0.26223039952097593,1.0,27.135348226018397,1,0.0,0,Basic,Monthly,9.99,bank_transfer,North America,0
99,132,12.0,12,0.0,35.08560606060606,-0.02199444800341664,150,1,31.0,5.0,2.0,2.9214860681114554,1.0,34.40483870967742,1066.55,0.8824736225087928,6,1.4506514483237702,0.2521599748251395,1.0,10.611038107752956,1,0.0,0,Basic,Monthly,9.99,bank_transfer,Europe,0
100,189,16.0,19,-0.15,29.607407407407408,0.053857192555227015,203,3,46.0,7.0,4.0,4.575947712418301,0.6,46.46630434782608,2137.45,2.455852617389351,6,0.8935786665750046,0.25561408643092676,1.0,10.052562417871222,3,2.0,0,Premium,Monthly,39.99,paypal,North America,0
101,137,10.0,5,0.8333333333333334,32.04598540145985,0.1291021671826625,165,1,32.0,2.0,3.0,1.94816,-0.25,32.80875,1049.88,0.19632277834525041,6,2.5962469603672,0.24606898135475191,0.952,16.4257555847569,1,7.0,0,Basic,Monthly,9.99,credit_card,Asia,0
102,269,10.0,8,0.2222222222222222,20.220446096654275,-0.024301494476933132,332,2,92.0,4.0,2.0,3.1255357142857143,0.6666666666666666,35.190326086956524,3237.51,-0.03225806451612895,6,2.138622654207737,0.2409383045167278,0.9609375,29.43495400788436,2,8.0,0,Basic,Monthly,9.99,paypal,Oceania,0
103,22,5.0,7,-0.25,34.95909090909091,-0.31681681681681684,26,4,3.0,1.0,0.0,1.026067415730337,1.0,69.52666666666666,208.57999999999998,0.0,6,2.1931712199461306,0.3923935237118461,1.0,2.923784494086728,4,2.0,0,Basic,Annual,9.99,credit_card,North America,1
104,230,15.0,10,0.45454545454545453,37.89043478260869,-0.0031556219897026696,257,4,47.0,0.0,1.0,2.7251047619047624,-0.5,40.42425531914894,1899.94,0.0,6,1.5322463245247506,0.26924817486232766,1.0,17.24704336399474,4,4.0,0,Basic,Monthly,9.99,paypal,North America,0
105,175,9.0,16,-0.4117647058823529,21.904,0.09163491199419349,217,1,62.0,3.0,7.0,3.812686868686869,-0.5,32.7941935483871,2033.24,-0.490378685086962,6,1.7217261934672763,0.2578464985008736,0.9757575757575758,16.26149802890933,1,7.0,0,Standard,Monthly,19.99,bank_transfer,North America,0
106,25,7.0,9,-0.2,35.044000000000004,0.10289803538092283,33,2,8.0,3.0,2.0,2.8649411764705883,0.3333333333333333,26.10125,208.81,-0.1402420574886535,6,2.0923728619795243,0.22526539215921074,1.0,2.7923784494086727,2,2.0,0,Standard,Annual,19.99,paypal,Europe,0
107,160,15.0,12,0.23076923076923078,17.93875,-0.1244332493702772,189,1,58.0,8.0,6.0,4.7716756756756755,0.2857142857142857,53.068448275862075,3077.9700000000003,0.10487884168146254,6,1.2465334797895335,0.2515767287931959,1.0,12.155059132720105,1,3.0,0,Basic,Annual,9.99,credit_card,Europe,0
108,100,12.0,10,0.18181818181818182,38.318000000000005,-0.21944627072832204,121,1,24.0,2.0,1.0,2.254814814814815,0.5,38.489583333333336,923.75,6.3353151010701545,6,1.9417281280471013,0.2770124705554088,1.0,10.64388961892247,1,4.0,0,Basic,Monthly,9.99,apple_pay,Europe,0
109,614,25.0,20,0.23809523809523808,41.2628664495114,-0.07327347300742726,645,1,98.0,4.0,4.0,3.3035658914728687,0.0,35.40234693877551,3469.43,-0.4941955701160886,6,0.7653456019601896,0.25303258430276554,1.0,29.664914586070957,1,8.0,0,Basic,Monthly,9.99,credit_card,Europe,0
110,182,15.0,14,0.06666666666666667,24.926923076923075,0.07851851851851845,202,3,31.0,1.0,3.0,2.5924175824175824,-0.5,30.12258064516129,933.8,-0.9611708841738293,6,1.1760884658910613,0.28899908489451026,1.0,11.957950065703022,3,4.0,0,Basic,Monthly,9.99,apple_pay,North America,0
111,28,9.0,13,-0.2857142857142857,29.353571428571428,-0.14281795990016183,32,4,6.0,2.0,1.0,2.254814814814815,0.5,36.99166666666667,221.95,0.850803113098195,6,1.7670825235854972,0.2986762661860133,1.0,2.6609724047306176,4,1.0,0,Standard,Monthly,19.99,credit_card,North America,1
112,183,16.0,11,0.4166666666666667,37.99344262295082,-0.12935910893398642,218,3,55.0,2.0,3.0,3.655458515283843,-0.25,37.55818181818182,2065.7000000000003,0.5031982942430704,6,1.503863715940445,0.29036207949154735,0.9781659388646288,15.045992115637318,3,9.0,0,Standard,Monthly,19.99,credit_card,North America,0
113,124,13.0,12,0.07692307692307693,17.225,0.09984531008296989,162,1,55.0,6.0,6.0,4.866860465116279,0.0,50.96563636363636,2803.1099999999997,0.29495288498773714,6,1.3829035975976225,0.2644342466763087,1.0,11.300919842312746,1,4.0,0,Basic,Annual,9.99,credit_card,Europe,0
114,304,18.0,17,0.05555555555555555,23.83651315789474,0.07962560677984278,318,1,36.0,0.0,2.0,1.9326984126984128,-0.6666666666666666,49.79666666666667,1792.68,0.0,6,1.181895668374334,0.2480470475350007,1.0,18.626806833114323,1,5.0,0,Standard,Annual,19.99,credit_card,North America,0
115,308,20.0,15,0.3125,36.16331168831169,0.061945533319579076,340,2,61.0,0.0,1.0,3.315785714285714,-0.5,40.735573770491804,2484.87,0.0,6,0.9722817120035043,0.2545699940514484,1.0,18.396846254927727,2,5.0,0,Standard,Monthly,19.99,credit_card,South America,0
116,23,2.0,2,0.0,32.165217391304346,0.3153153153153153,26,16,4.0,0.0,1.0,1.148679245283019,-0.5,42.6,170.4,0.0,5,4.453463071962463,0.2587918074948124,0.7264150943396227,3.4822601839684624,16,2.0,0,Basic,Monthly,9.99,credit_card,South America,1
117,183,24.0,17,0.3888888888888889,43.22185792349727,0.04884094638949673,187,1,12.0,2.0,0.0,1.4324705882352942,2.0,51.48333333333333,617.8,0.0,6,0.7074149558715582,0.26426707186926623,1.0,8.377135348226018,1,0.0,0,Basic,Monthly,9.99,credit_card,Europe,0
118,422,12.0,13,-0.07142857142857142,36.67938388625593,0.027796597410418542,496,2,127.0,2.0,2.0,3.912834008097166,0.0,33.54503937007874,4260.22,-0.3573865917302288,6,1.45579221094091,0.2592966876964179,0.9989878542510122,32.45729303547963,2,8.0,0,Basic,Annual,9.99,paypal,North America,0
119,252,7.0,9,-0.2,35.81230158730159,-0.12564497497112045,317,5,91.0,4.0,4.0,3.220976744186047,0.0,37.26296703296703,3390.93,1.1325832446404132,6,2.2574213998124324,0.2685360767013988,0.9604651162790697,28.252299605781864,5,1.0,0,Premium,Monthly,39.99,paypal,Oceania,0
120,388,14.0,19,-0.25,33.86340206185567,0.028635246289117892,398,1,39.0,4.0,3.0,2.0019561551433394,0.25,43.10641025641026,1681.15,9.35609551738584,6,0.8336653029335079,0.2603726073858896,1.0,19.48094612352168,1,3.0,0,Basic,Annual,9.99,paypal,North America,0
121,152,13.0,10,0.2727272727272727,25.662499999999998,0.022044672537470087,184,4,56.0,3.0,3.0,3.4931147540983605,0.0,39.693392857142854,2222.83,-0.05032105883894645,6,2.006489800891918,0.2422788231147295,0.9610655737704918,16.031537450722734,4,2.0,0,Basic,Monthly,9.99,credit_card,North America,0
122,27,3.0,12,-0.6923076923076923,25.88888888888889,-0.5151890886546808,31,16,4.0,0.0,0.0,1.1707692307692308,0.0,26.025000000000002,104.10000000000001,0.0,5,2.4485510611074814,0.38552752103032417,0.9423076923076923,3.416557161629435,16,0.0,0,Standard,Monthly,19.99,bank_transfer,Europe,1
123,371,11.0,16,-0.29411764705882354,24.021293800539084,0.2124014713610088,438,1,121.0,2.0,7.0,3.6216715830875126,-0.625,35.452975206611576,4289.81,-0.8764181813839061,6,1.6653158648915685,0.24899201329148862,0.9911504424778762,33.40998685939553,1,8.0,0,Basic,Monthly,9.99,apple_pay,North America,0
124,42,13.0,17,-0.2222222222222222,45.804761904761904,0.07003710116250311,43,1,6.0,2.0,3.0,2.371948051948052,-0.25,49.741666666666674,298.45000000000005,0.05694668820678529,6,1.1313297860416887,0.21286205491399598,1.0,2.5295663600525624,1,0.0,0,Basic,Annual,9.99,bank_transfer,Europe,0
125,619,9.0,21,-0.5454545454545454,24.803554119547655,-0.2778169014084506,660,7,122.0,0.0,4.0,3.9507234042553194,-0.8,42.24319672131148,5153.67,0.0,6,0.8252068659629753,0.2584780592429102,0.997872340425532,30.880420499342968,7,9.0,0,Basic,Monthly,9.99,credit_card,Europe,1
126,135,14.0,18,-0.21052631578947367,45.17777777777778,-0.0773645996860283,143,1,25.0,5.0,3.0,3.03187250996016,0.5,37.8908,947.27,0.10654752965910795,6,1.0309368972082495,0.22015200727009054,1.0,8.245729303547963,1,1.0,0,Basic,Annual,9.99,credit_card,Europe,0
127,216,12.0,8,0.4444444444444444,24.083333333333332,0.0032393909944929892,238,3,41.0,1.0,3.0,1.9716271721958925,-0.5,41.208536585365856,1689.55,-0.9299178048328286,6,1.8977378253088475,0.24346587749806525,0.9842022116903634,20.795006570302235,3,1.0,0,Standard,Monthly,19.99,bank_transfer,Oceania,0
128,429,9.0,16,-0.4117647058823529,33.18251748251748,-0.08306860919414337,489,7,110.0,4.0,2.0,3.241432720232333,0.6666666666666666,31.804999999999996,3498.5499999999997,-0.09676113360323871,6,1.5002257995912864,0.24535396742286628,1.0,33.93561103810775,7,4.0,0,Basic,Annual,9.99,paypal,Europe,0
129,44,11.0,6,0.7142857142857143,38.184090909090905,-0.1043388429752067,49,4,4.0,1.0,1.0,0.8227027027027027,0.0,25.76,103.04,0.4798387096774195,6,2.0883627235823345,0.21726852098280985,0.9932432432432433,4.862023653088042,4,1.0,0,Standard,Monthly,19.99,apple_pay,North America,1
130,507,14.0,17,-0.16666666666666666,38.705128205128204,-0.06308306968443264,559,2,126.0,4.0,2.0,4.041559536354057,0.6666666666666666,37.045793650793655,4667.77,2.1799581492676126,6,1.0497630853404925,0.2355103143346542,1.0,31.176084099868593,2,1.0,0,Basic,Monthly,9.99,paypal,Asia,0
131,361,20.0,21,-0.045454545454545456,24.904986149584488,0.02285945072697906,382,2,65.0,5.0,5.0,3.8049999999999997,0.0,41.426307692307695,2692.71,0.7550565856007706,6,0.735808779522304,0.25931255084882804,1.0,17.082785808147175,2,7.0,0,Standard,Annual,19.99,bank_transfer,Europe,0
132,28,8.0,15,-0.4375,30.99285714285714,-0.05449402220324513,31,4,4.0,0.0,4.0,1.7149295774647888,-0.8,126.84750000000001,507.39000000000004,0.0,6,1.8879533405494835,0.4953023087775662,0.8873239436619719,2.3324572930354797,4,1.0,0,Standard,Monthly,19.99,credit_card,Asia,1
133,447,13.0,18,-0.2631578947368421,25.61387024608501,0.017051441708975896,497,7,96.0,3.0,3.0,2.7208938547486037,0.0,28.679791666666663,2753.2599999999998,0.22190319934372438,6,1.6364900072488526,0.24097649448103486,0.9972067039106146,35.282522996057814,7,2.0,0,Standard,Annual,19.99,credit_card,North America,0
134,35,10.0,7,0.375,28.365714285714283,-0.059303944315545185,42,1,7.0,1.0,2.0,1.639076923076923,-0.3333333333333333,81.99857142857142,573.99,-0.6713160485723663,6,3.0756716498288585,0.22283021370669848,0.9153846153846154,4.270696452036794,1,2.0,0,Basic,Monthly,9.99,apple_pay,Europe,0
135,119,12.0,12,0.0,28.70420168067227,0.06096096096096095,137,1,30.0,8.0,1.0,3.472243346007605,3.5,55.858,1675.74,0.965724656468758,6,1.327089136924136,0.24440827517607852,0.9847908745247149,8.639947437582128,1,3.0,0,Basic,Monthly,9.99,paypal,North America,0
136,313,14.0,17,-0.16666666666666666,26.28306709265176,0.24169297084478833,342,2,48.0,3.0,5.0,2.6326486486486487,-0.3333333333333333,43.61708333333333,2093.62,-0.5567545784265436,6,1.0434662449651049,0.27552845023284894,1.0,18.232588699080157,2,9.0,0,Basic,Annual,9.99,bank_transfer,North America,0
137,158,19.0,16,0.17647058823529413,19.450632911392404,-0.07444051441704284,169,2,24.0,3.0,2.0,2.715836431226766,0.3333333333333333,43.94166666666666,1054.6,7.134487350199733,6,0.9566450024322725,0.2567115614176761,1.0,8.83705650459921,2,3.0,0,Standard,Monthly,19.99,credit_card,Europe,0
138,166,10.0,14,-0.26666666666666666,18.274698795180722,0.044040247678018445,186,1,37.0,4.0,1.0,2.940678851174935,1.5,45.29297297297297,1675.84,-0.366446695133571,6,1.4506775433914036,0.24548566406875247,0.9869451697127937,12.582128777923783,1,5.0,0,Standard,Monthly,19.99,credit_card,North America,0
139,252,9.0,15,-0.375,31.14325396825397,-0.06910961105753777,305,2,77.0,4.0,4.0,2.7510328638497654,0.0,40.817142857142855,3142.92,0.4469260569311098,6,2.2905106674268,0.2390791321106046,0.9530516431924884,27.989487516425754,2,4.0,0,Premium,Annual,39.99,apple_pay,North America,0
140,150,11.0,17,-0.3333333333333333,38.26466666666666,-0.2961798118374319,163,3,26.0,1.0,2.0,2.5285623003194893,-0.3333333333333333,49.974230769230765,1299.33,4.012740384615386,6,1.303628741283372,0.2697384481013632,1.0,10.282522996057818,3,2.0,0,Standard,Monthly,19.99,bank_transfer,Europe,1
141,276,12.0,10,0.18181818181818182,16.929710144927537,0.059693318729463304,357,2,113.0,2.0,3.0,4.164309927360775,-0.25,48.74274336283186,5507.93,0.9485657764589513,6,1.6485281911525944,0.25662677341843865,1.0,27.135348226018397,2,5.0,0,Basic,Annual,9.99,paypal,Asia,0
142,205,13.0,16,-0.17647058823529413,43.914146341463415,0.03701430865371841,214,1,21.0,4.0,2.0,1.7465573770491805,0.6666666666666666,30.4247619047619,638.92,-0.16158806423062336,6,1.149144578574815,0.2595836778866603,1.0,12.02365308804205,1,3.0,0,Standard,Annual,19.99,credit_card,South America,0
143,295,15.0,14,0.06666666666666667,28.046779661016945,0.08082595870206495,343,1,89.0,1.0,4.0,3.690953678474115,-0.6,39.00977528089888,3471.87,-0.9506144215163459,6,1.5252163520341715,0.25746623365991117,1.0,24.113009198423125,1,5.0,0,Basic,Monthly,9.99,bank_transfer,North America,0
144,263,18.0,18,0.0,33.76577946768061,0.12586420847367483,285,1,40.0,4.0,1.0,2.495081967213115,1.5,26.491500000000002,1059.66,16.59295261239368,6,1.1214230726440657,0.2681832706846289,1.0,16.031537450722734,1,4.0,0,Standard,Annual,19.99,bank_transfer,North America,0
145,21,9.0,11,-0.16666666666666666,38.99523809523809,-0.03290862389054196,33,1,15.0,7.0,6.0,7.247619047619048,0.14285714285714285,35.03933333333334,525.59,-0.7410746375943453,6,1.0757592967370206,0.2967966081548377,1.0,2.0696452036793693,1,0.0,0,Basic,Monthly,9.99,apple_pay,South America,0
146,100,2.0,11,-0.75,19.64,-0.009401286491835683,117,11,24.0,0.0,1.0,2.187305389221557,-0.5,29.656666666666666,711.76,0.0,6,2.557465480736235,0.2618998192934192,0.9011976047904191,10.972404730617608,11,4.0,0,Standard,Monthly,19.99,credit_card,North America,1
147,663,10.0,21,-0.5,28.181900452488687,-0.28107812499999996,692,5,76.0,2.0,2.0,2.2117017208413,0.0,40.15828947368421,3052.03,-0.942505780954383,6,0.9046744106811131,0.25800717901634274,1.0,34.36268068331143,5,16.0,0,Premium,Monthly,39.99,paypal,North America,0
148,34,10.0,8,0.2222222222222222,18.66176470588235,0.13180927498367084,45,3,15.0,3.0,5.0,3.4074626865671642,-0.3333333333333333,23.94333333333333,359.15,-0.7277763944223107,6,2.1929880568156666,0.27204952949955385,0.8880597014925373,4.402102496714849,3,0.0,0,Basic,Annual,9.99,credit_card,Europe,0
149,310,12.0,14,-0.13333333333333333,36.65709677419355,-0.008423353909464871,340,3,59.0,1.0,4.0,3.319704251386322,-0.6,47.02881355932203,2774.7,-0.8951021217529249,6,0.9943373560713024,0.24958419696346248,0.9963031423290203,17.772667542706962,3,4.0,0,Basic,Annual,9.99,bank_transfer,Asia,0
150,54,16.0,14,0.13333333333333333,14.677777777777779,0.05292959133431816,59,1,6.0,0.0,0.0,1.5347899159663867,0.0,98.13999999999999,588.8399999999999,0.0,6,1.4745265935669376,0.2208332020228026,1.0,3.9093298291721417,1,2.0,0,Premium,Monthly,39.99,credit_card,North America,0
151,614,20.0,24,-0.16,15.50342019543974,-0.04564220183486243,630,2,67.0,2.0,3.0,2.309716874292186,-0.25,52.94223880597015,3547.13,3.020373921380633,6,0.7622037146642758,0.24676362222668288,1.0,29.00788436268068,2,4.0,0,Standard,Monthly,19.99,apple_pay,Europe,0
152,177,9.0,20,-0.5238095238095238,28.558757062146892,-0.10606973898113144,187,13,30.0,1.0,6.0,2.984313725490196,-0.7142857142857143,31.883,956.49,-0.6305298570227081,6,1.0538122212315495,0.26355687658807386,0.9836601307189542,10.052562417871222,13,3.0,0,Premium,Monthly,39.99,credit_card,Europe,1
153,349,17.0,15,0.125,16.773352435530086,0.11641515244841395,386,1,60.0,4.0,3.0,2.2688198757763973,0.25,49.7335,2984.0099999999998,0.4083480565371024,6,1.638563111162969,0.24798882492249816,0.991304347826087,26.445466491458607,1,8.0,0,Basic,Annual,9.99,credit_card,Asia,0
154,168,10.0,6,0.5714285714285714,25.538690476190474,0.20931174089068819,201,1,44.0,2.0,3.0,2.4941527001862203,-0.25,37.664545454545454,1657.24,-0.8446940626526199,6,2.18707372013072,0.24149410735112364,0.9776536312849162,17.641261498028907,1,1.0,0,Standard,Annual,19.99,credit_card,North America,0
155,225,16.0,18,-0.10526315789473684,19.492,-0.030617823947512366,236,1,49.0,1.0,6.0,4.298443804034583,-0.7142857142857143,27.87489795918367,1365.87,-0.8687869453001414,6,0.7860161716381803,0.25501934616029226,1.0,11.399474375821287,1,1.0,0,Basic,Monthly,9.99,bank_transfer,Asia,0
156,631,17.0,21,-0.18181818181818182,38.71616481774961,0.005447291145085652,653,1,54.0,4.0,0.0,1.5121987120515181,4.0,30.33,1637.82,0.0,6,0.9985476622914258,0.2533481631196468,1.0,35.709592641261494,1,6.0,0,Basic,Annual,9.99,credit_card,Asia,0
157,146,15.0,14,0.06666666666666667,31.043150684931508,0.10587842351369418,153,3,25.0,2.0,2.0,2.97265625,0.0,42.9128,1072.82,18.039506172839502,6,1.1173518149734838,0.2656919878398482,0.984375,8.409986859395532,3,1.0,0,Standard,Monthly,19.99,apple_pay,Europe,0
158,278,8.0,12,-0.3076923076923077,37.91870503597122,-0.06302794022092278,325,1,69.0,4.0,2.0,2.877205479452055,0.6666666666666666,37.580579710144924,2593.06,14.856584093872229,6,1.7011651443340872,0.2506514695716336,0.9876712328767123,23.98160315374507,1,5.0,0,Basic,Monthly,9.99,credit_card,Europe,0
159,420,12.0,14,-0.13333333333333333,31.23404761904762,0.02347314201618837,479,2,98.0,3.0,0.0,2.8878218780251697,3.0,41.93051020408163,4109.19,0.0,6,1.6152729731818742,0.23528069803385823,0.989351403678606,33.93561103810775,2,3.0,0,Basic,Monthly,9.99,credit_card,Asia,0
160,373,14.0,10,0.36363636363636365,44.858176943699725,-0.12375815284696057,424,1,95.0,2.0,0.0,3.0407991587802314,2.0,43.94768421052631,4175.03,0.0,6,1.688004978013763,0.25240368339162117,0.9936908517350157,31.24178712220762,1,4.0,0,Basic,Monthly,9.99,credit_card,North America,0
161,270,10.0,12,-0.15384615384615385,18.85925925925926,0.09487939060516287,314,1,80.0,3.0,1.0,3.673001508295626,1.0,29.609375,2368.75,0.4877497173011684,6,1.5104968457093337,0.24492958558901115,1.0,21.780551905387647,1,6.0,0,Basic,Monthly,9.99,paypal,South America,0
162,187,19.0,8,1.2222222222222223,29.63368983957219,0.012174863847593498,205,1,26.0,3.0,3.0,1.7471081677704194,0.0,45.06730769230769,1171.75,0.14224329530300775,6,1.737389191167046,0.28385955938064755,1.0,14.88173455978975,1,4.0,0,Basic,Annual,9.99,credit_card,Europe,1
