customer_id,signup_date,plan_type,contract_type,monthly_fee,payment_method,region,is_active,cancel_date,churn,cutoff_date,observation_window_end,tenure_days
263,2024-11-06,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,420
264,2024-09-03,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,484
265,2023-08-17,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,867
266,2025-10-15,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,77
267,2023-04-26,Standard,Monthly,19.99,apple_pay,South America,1,,0,2025-12-31,2025-12-31,980
268,2024-10-03,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,454
269,2025-08-20,Basic,Annual,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,133
270,2023-11-03,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,789
271,2024-11-08,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,418
272,2025-04-02,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,273
273,2024-12-18,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,378
274,2024-02-01,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,699
275,2023-12-03,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,759
276,2023-02-10,Basic,Annual,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,1055
277,2024-06-30,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,549
278,2024-04-03,Standard,Monthly,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,637
279,2024-07-04,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,545
280,2025-07-15,Standard,Monthly,19.99,paypal,North America,0,2025-12-24,1,2025-12-24,2025-12-31,162
281,2025-05-27,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,218
282,2025-03-08,Standard,Annual,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,298
283,2025-07-11,Basic,Monthly,9.99,apple_pay,Oceania,1,,0,2025-12-31,2025-12-31,173
284,2024-05-05,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,605
285,2023-02-10,Premium,Annual,39.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,1055
286,2025-01-27,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,338
287,2023-01-16,Basic,Monthly,9.99,credit_card,Asia,0,2024-10-08,1,2024-10-08,2025-12-31,631
288,2025-02-10,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,324
289,2023-12-23,Basic,Monthly,9.99,credit_card,Asia,0,2025-04-08,1,2025-04-08,2025-12-31,472
290,2024-02-12,Basic,Monthly,9.99,bank_transfer,South America,0,2025-05-12,1,2025-05-12,2025-12-31,455
291,2025-04-30,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,245
292,2023-08-25,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,859
293,2024-10-25,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,432
294,2023-05-21,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,955
295,2024-06-27,Basic,Monthly,9.99,credit_card,Europe,0,2025-01-08,1,2025-01-08,2025-12-31,195
296,2023-07-01,Basic,Annual,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,914
297,2025-04-17,Standard,Annual,19.99,apple_pay,Oceania,0,2025-10-05,1,2025-10-05,2025-12-31,171
298,2024-05-31,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,579
299,2025-05-26,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,219
300,2023-10-09,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,814
301,2024-07-09,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,540
302,2024-04-19,Premium,Monthly,39.99,paypal,Oceania,0,2024-11-30,1,2024-11-30,2025-12-31,225
303,2025-06-09,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,205
304,2025-01-10,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,355
305,2025-04-22,Premium,Monthly,39.99,credit_card,North America,0,2025-11-02,1,2025-11-02,2025-12-31,194
306,2025-01-27,Basic,Monthly,9.99,credit_card,Europe,0,2025-07-01,1,2025-07-01,2025-12-31,155
307,2024-07-21,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,528
308,2025-02-17,Premium,Monthly,39.99,paypal,Europe,0,2025-10-05,1,2025-10-05,2025-12-31,230
309,2024-05-17,Basic,Monthly,9.99,bank_transfer,South America,0,2025-12-23,1,2025-12-23,2025-12-31,585
310,2024-02-17,Basic,Annual,9.99,paypal,South America,1,,0,2025-12-31,2025-12-31,683
311,2025-07-29,Basic,Monthly,9.99,credit_card,North America,0,2025-12-30,1,2025-12-30,2025-12-31,154
312,2025-01-04,Premium,Monthly,39.99,credit_card,Oceania,0,2025-08-11,1,2025-08-11,2025-12-31,219
313,2024-04-13,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,627
314,2024-08-20,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,498
315,2025-03-12,Premium,Monthly,39.99,paypal,Oceania,1,,0,2025-12-31,2025-12-31,294
316,2025-04-22,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,253
317,2023-12-26,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,736
318,2024-10-23,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,434
319,2023-04-07,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,999
320,2023-03-07,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1030
321,2024-02-14,Basic,Monthly,9.99,credit_card,South America,0,2024-12-17,1,2024-12-17,2025-12-31,307
322,2025-01-23,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,342
323,2025-04-16,Basic,Monthly,9.99,credit_card,North America,0,2025-08-15,1,2025-08-15,2025-12-31,121
324,2023-09-10,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,843
325,2023-10-24,Premium,Annual,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,799
326,2023-07-20,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,895
327,2024-11-06,Standard,Annual,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,420
328,2025-07-23,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,161
329,2023-09-26,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,827
330,2024-05-30,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,580
331,2024-03-12,Basic,Annual,9.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,659
332,2023-06-17,Basic,Annual,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,928
333,2025-04-28,Standard,Annual,19.99,credit_card,Europe,0,2025-11-27,1,2025-11-27,2025-12-31,213
334,2025-02-04,Basic,Monthly,9.99,credit_card,South America,0,2025-12-05,1,2025-12-05,2025-12-31,304
335,2023-10-25,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,798
336,2025-07-17,Premium,Monthly,39.99,apple_pay,North America,0,2025-11-10,1,2025-11-10,2025-12-31,116
337,2023-03-14,Basic,Monthly,9.99,credit_card,Europe,0,2025-01-20,1,2025-01-20,2025-12-31,678
338,2023-04-16,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,990
339,2024-06-14,Basic,Annual,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,565
340,2025-06-13,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,201
341,2025-02-21,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,313
342,2024-11-09,Basic,Monthly,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,417
343,2023-07-26,Basic,Monthly,9.99,paypal,Oceania,0,2025-01-04,1,2025-01-04,2025-12-31,528
344,2023-06-21,Basic,Annual,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,924
345,2023-05-16,Standard,Annual,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,960
346,2023-04-17,Premium,Monthly,39.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,989
347,2024-11-15,Basic,Annual,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,411
348,2023-11-13,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,779
349,2025-09-22,Basic,Annual,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,100
350,2025-01-02,Basic,Monthly,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,363
351,2024-02-21,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,679
352,2023-02-18,Standard,Monthly,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,1047
353,2025-08-24,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,129
354,2023-10-01,Standard,Monthly,19.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,822
355,2024-08-15,Basic,Monthly,9.99,credit_card,North America,0,2025-07-01,1,2025-07-01,2025-12-31,320
356,2023-10-09,Standard,Monthly,19.99,bank_transfer,Asia,0,2024-10-30,1,2024-10-30,2025-12-31,387
357,2025-10-08,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,84
358,2023-02-26,Standard,Annual,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1039
359,2025-09-09,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,113
360,2023-05-20,Standard,Monthly,19.99,credit_card,North America,0,2024-10-02,1,2024-10-02,2025-12-31,501
361,2025-07-23,Standard,Monthly,19.99,paypal,Asia,0,2025-10-03,1,2025-10-03,2025-12-31,72
362,2024-11-19,Basic,Annual,9.99,apple_pay,North America,0,2025-10-15,1,2025-10-15,2025-12-31,330
363,2025-04-11,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,264
364,2023-01-10,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,1086
365,2023-05-12,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,964
366,2024-11-25,Premium,Monthly,39.99,paypal,Europe,0,2025-06-30,1,2025-06-30,2025-12-31,217
367,2025-03-01,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,305
368,2023-06-09,Premium,Annual,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,936
369,2024-01-17,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,714
370,2024-06-03,Standard,Monthly,19.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,576
371,2025-05-19,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,226
372,2023-07-28,Standard,Annual,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,887
373,2024-01-24,Basic,Monthly,9.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,707
374,2024-10-04,Standard,Monthly,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,453
375,2024-02-26,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,674
376,2024-10-02,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,455
377,2024-05-27,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,583
378,2023-02-04,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1061
379,2023-03-21,Standard,Monthly,19.99,bank_transfer,Europe,0,2025-03-22,1,2025-03-22,2025-12-31,732
380,2023-11-25,Premium,Monthly,39.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,767
381,2025-02-11,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,323
382,2025-07-24,Basic,Monthly,9.99,paypal,North America,0,2025-10-23,1,2025-10-23,2025-12-31,91
383,2024-03-28,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,643
384,2024-05-05,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,605
385,2025-10-15,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,77
386,2025-09-14,Basic,Monthly,9.99,paypal,North America,0,2025-12-30,1,2025-12-30,2025-12-31,107
387,2023-09-08,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,845
388,2023-02-21,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1044
389,2024-06-26,Standard,Monthly,19.99,paypal,North America,0,2024-11-28,1,2024-11-28,2025-12-31,155
390,2024-06-27,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,552
391,2023-06-29,Standard,Annual,19.99,credit_card,South America,0,2024-08-28,1,2024-08-28,2025-12-31,426
392,2023-06-19,Basic,Monthly,9.99,credit_card,North America,0,2024-06-23,1,2024-06-23,2025-12-31,370
393,2024-07-22,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,527
394,2024-08-07,Basic,Monthly,9.99,apple_pay,South America,1,,0,2025-12-31,2025-12-31,511
395,2024-09-01,Standard,Monthly,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,486
396,2024-12-14,Basic,Annual,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,382
397,2023-08-24,Basic,Annual,9.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,860
398,2023-10-24,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,799
399,2024-03-31,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,640
400,2024-10-06,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,451
401,2025-04-10,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,265
402,2025-03-04,Standard,Annual,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,302
403,2023-07-12,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,903
404,2024-03-28,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,643
405,2023-07-21,Standard,Monthly,19.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,894
406,2023-11-13,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,779
407,2023-09-21,Premium,Monthly,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,832
408,2024-09-25,Standard,Monthly,19.99,paypal,South America,1,,0,2025-12-31,2025-12-31,462
409,2024-10-02,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,455
410,2024-04-01,Standard,Monthly,19.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,639
411,2023-10-28,Basic,Monthly,9.99,paypal,Oceania,1,,0,2025-12-31,2025-12-31,795
412,2024-05-06,Basic,Annual,9.99,credit_card,Europe,0,2025-12-27,1,2025-12-27,2025-12-31,600
413,2024-08-15,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,503
414,2025-05-12,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,233
415,2025-09-03,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,119
416,2024-05-02,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,608
417,2023-02-25,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1040
418,2025-03-13,Basic,Annual,9.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,293
419,2024-03-03,Standard,Monthly,19.99,apple_pay,North America,0,2025-01-22,1,2025-01-22,2025-12-31,325
420,2025-01-11,Basic,Monthly,9.99,bank_transfer,Oceania,1,,0,2025-12-31,2025-12-31,354
421,2025-05-18,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,227
422,2025-03-18,Basic,Monthly,9.99,credit_card,Europe,0,2025-08-13,1,2025-08-13,2025-12-31,148
423,2024-04-22,Standard,Monthly,19.99,apple_pay,North America,0,2025-10-16,1,2025-10-16,2025-12-31,542
424,2023-06-05,Premium,Annual,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,940
425,2024-10-31,Premium,Monthly,39.99,credit_card,Europe,0,2025-05-14,1,2025-05-14,2025-12-31,195
426,2025-02-21,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,313
427,2023-08-30,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,854
428,2024-02-22,Basic,Monthly,9.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,678
429,2025-06-20,Standard,Monthly,19.99,bank_transfer,Asia,1,,0,2025-12-31,2025-12-31,194
430,2025-03-17,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,289
431,2023-09-08,Basic,Annual,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,845
432,2025-02-20,Basic,Monthly,9.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,314
433,2024-07-09,Premium,Monthly,39.99,bank_transfer,South America,1,,0,2025-12-31,2025-12-31,540
434,2023-12-18,Standard,Monthly,19.99,paypal,North America,0,2025-02-07,1,2025-02-07,2025-12-31,417
435,2024-08-29,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,489
436,2025-07-01,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,183
437,2025-01-21,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,344
438,2023-10-31,Basic,Monthly,9.99,apple_pay,North America,0,2024-07-30,1,2024-07-30,2025-12-31,273
439,2024-09-21,Standard,Monthly,19.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,466
440,2023-01-27,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,1069
441,2024-09-20,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,467
442,2024-03-23,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,648
443,2023-05-11,Basic,Annual,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,965
444,2025-05-19,Standard,Monthly,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,226
445,2023-08-09,Basic,Monthly,9.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,875
446,2024-07-01,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,548
447,2025-10-11,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,81
448,2023-02-13,Standard,Monthly,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,1052
449,2023-12-23,Basic,Monthly,9.99,apple_pay,Asia,0,2025-12-15,1,2025-12-15,2025-12-31,723
450,2025-05-21,Basic,Monthly,9.99,credit_card,North America,0,2025-10-20,1,2025-10-20,2025-12-31,152
451,2024-09-13,Standard,Monthly,19.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,474
452,2023-07-06,Standard,Annual,19.99,paypal,North America,1,,0,2025-12-31,2025-12-31,909
453,2023-03-12,Basic,Monthly,9.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,1025
454,2025-05-19,Premium,Monthly,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,226
455,2024-01-08,Basic,Annual,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,723
456,2024-02-25,Basic,Annual,9.99,paypal,North America,0,2025-08-31,1,2025-08-31,2025-12-31,553
457,2023-09-16,Premium,Annual,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,837
458,2024-11-03,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,423
459,2023-09-24,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,829
460,2025-05-30,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,215
461,2023-01-16,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,1080
462,2024-12-11,Basic,Annual,9.99,apple_pay,Europe,1,,0,2025-12-31,2025-12-31,385
463,2024-01-06,Premium,Monthly,39.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,725
464,2025-03-08,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,298
465,2024-02-21,Premium,Monthly,39.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,679
466,2024-04-22,Basic,Monthly,9.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,618
467,2023-10-14,Basic,Monthly,9.99,paypal,North America,0,2024-09-16,1,2024-09-16,2025-12-31,338
468,2025-07-06,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,178
469,2024-09-23,Premium,Annual,39.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,464
470,2023-02-06,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,1059
471,2024-03-11,Premium,Annual,39.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,660
472,2024-11-23,Premium,Monthly,39.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,403
473,2023-01-03,Standard,Monthly,19.99,paypal,North America,0,2024-05-13,1,2024-05-13,2025-12-31,496
474,2025-01-20,Basic,Monthly,9.99,credit_card,North America,0,2025-09-03,1,2025-09-03,2025-12-31,226
475,2023-11-15,Premium,Monthly,39.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,777
476,2025-09-18,Premium,Monthly,39.99,bank_transfer,North America,1,,0,2025-12-31,2025-12-31,104
477,2025-09-27,Premium,Monthly,39.99,bank_transfer,Europe,1,,0,2025-12-31,2025-12-31,95
478,2023-10-02,Basic,Monthly,9.99,paypal,North America,0,2024-12-24,1,2024-12-24,2025-12-31,449
479,2025-04-23,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,252
480,2025-03-06,Basic,Annual,9.99,paypal,Europe,1,,0,2025-12-31,2025-12-31,300
481,2025-07-25,Standard,Annual,19.99,paypal,Asia,1,,0,2025-12-31,2025-12-31,159
482,2025-09-24,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,98
483,2024-05-25,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,585
484,2025-02-21,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,313
485,2024-04-07,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,633
486,2023-06-07,Premium,Annual,39.99,paypal,South America,0,2024-11-15,1,2024-11-15,2025-12-31,527
487,2023-01-31,Basic,Monthly,9.99,credit_card,Asia,1,,0,2025-12-31,2025-12-31,1065
488,2023-08-05,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,879
489,2023-08-08,Premium,Annual,39.99,paypal,North America,1,,0,2025-12-31,2025-12-31,876
490,2023-07-19,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,896
491,2025-02-23,Basic,Monthly,9.99,apple_pay,North America,1,,0,2025-12-31,2025-12-31,311
492,2024-10-30,Standard,Annual,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,427
493,2024-05-20,Premium,Annual,39.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,590
494,2024-04-08,Basic,Annual,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,632
495,2023-06-15,Basic,Monthly,9.99,credit_card,Europe,0,2024-09-25,1,2024-09-25,2025-12-31,468
496,2024-12-13,Standard,Annual,19.99,credit_card,South America,1,,0,2025-12-31,2025-12-31,383
497,2024-02-24,Standard,Annual,19.99,credit_card,Europe,1,,0,2025-12-31,2025-12-31,676
498,2025-05-20,Standard,Monthly,19.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,225
499,2025-04-18,Basic,Monthly,9.99,credit_card,North America,1,,0,2025-12-31,2025-12-31,257
500,2023-02-14,Standard,Monthly,19.99,apple_pay,Asia,1,,0,2025-12-31,2025-12-31,1051
501,2024-06-05,Premium,Monthly,39.99,credit_card,Oceania,1,,0,2025-12-31,2025-12-31,574
502,2025-07-04,Basic,Monthly,9.99,paypal,North America,1,,0,2025-12-31,2025-12-31,180
